,q,shat,beta,gamma_exb,electron_dens_gradient,electron_nu,betaprime,electron_temp_gradient,deuterium_temp_gradient,isapar,isbpar,psi_n,shift,delta,deltaprime,kappa,kappaprime,electron_nu.1,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,betaprime_correct,IBMgr
8898,4.248340822,0.652030654,0.01551981,0.094458303,1.078829126,0.000428196,-0.011320792,0.87943308,0.710711549,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.059078480303196346,-0.02076969969171756
8899,3.740285541,0.444381453,0.015097893,0.088621714,0.716987416,0.000491464,-0.02478872,2.316141175,1.82158214,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.08538124017159618,-0.028658328996126872
8900,4.844763766,1.170165329,0.004705799,0.076524181,1.033883038,0.000362169,-0.03811336,1.335457264,1.878233178,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.025304106431115657,-0.009615746058679002
8901,3.165986928,0.459314286,0.011831738,0.035864075,0.730096582,0.000381968,-0.098262799,1.003063492,0.752611802,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.038626193473847534,-0.012747091306554102
8902,3.836827038,0.764410515,0.013377312,0.0865033,0.665012649,0.000363,-0.047319306,1.283196866,1.484659099,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.05576426899631531,-0.015508180581022029
8903,4.187759556,1.155300625,0.016320478,0.05869568,0.925146415,0.000423914,-0.01157745,0.963822463,1.698204991,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.07505112087215693,-0.024856048612884284
8904,3.392711851,1.02155458,0.0160296,0.011536671,0.795319395,0.000346976,-0.014428549,1.842956506,2.154608861,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.091131624612064,-0.020056840299757257
8905,4.039241468,0.61277316,0.016072441,0.038658999,1.19830243,0.000499253,-0.044275613,1.40586504,1.819967764,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.09196152091031634,-0.0334611847900239
8906,3.649292695,1.073579381,0.014914899,0.005618776,0.811970929,0.000376634,-0.038354892,0.599109479,0.588371171,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.04261889176655983,-0.011788302611385963
8907,3.657856623,0.661542318,0.000587814,0.062257005,1.148420583,0.000319164,-0.069509262,2.261493523,2.210799272,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.004043923874264941,-0.022647516195571423
8908,4.733654701,0.465862108,0.012964264,0.08700138,0.829856323,0.000396622,-0.046302842,1.175042501,1.677128168,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.05956200851444992,-0.024377267622686473
8909,4.707340264,0.572884254,0.004754382,0.025751735,0.656430124,0.00033633,-0.031808519,1.77279516,2.341802338,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.026272957000880556,-0.009975532278873508
8910,4.633881859,0.607562227,0.010982023,0.050773154,0.810664128,0.000437036,-0.003730459,2.052837473,2.062932365,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.06404268585100176,-0.025375055760381838
8911,3.361101864,1.095946592,0.009433819,0.091810562,1.154248991,0.00043377,-0.056640863,1.816759882,1.406521073,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.052980201992841126,-0.011247312320211145
8912,3.455064676,0.537504159,0.006426847,0.006970815,0.745754589,0.000468791,-0.069961999,0.474235303,0.208111547,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.014172629131414507,-0.018082074415181854
8913,3.018295482,0.470313058,0.005137617,0.090950519,1.127224151,0.000357313,-0.017987266,2.407449162,2.191720142,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.03577197866370868,-0.014585109395572208
8914,3.294033633,0.393676127,0.008989278,0.01880366,0.533319268,0.000511571,-0.057636525,2.319840672,2.41825502,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.053052858878998965,-0.012740533584631149
8915,4.362034866,0.646557925,0.012595562,0.013540226,0.751124837,0.000347056,-0.094459226,2.190178929,1.952773959,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.07222442533313063,-0.027366215267592746
8916,4.431695396,0.339296119,0.004817407,0.07511923,0.583451698,0.000449028,-0.025447028,0.398846073,1.091082169,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.013064309734474871,-0.008961056548154
8917,4.421270982,1.196848187,0.009047042,0.001951739,0.491763409,0.000382912,-0.081914665,0.841556862,0.30412409,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.0194998092853087,-0.012518817266929282
8918,3.432361515,1.021160344,0.013931534,0.042613637,1.081457352,0.00049751,-0.025089319,1.227745242,1.207576974,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.06510914931990541,-0.0128211215655438
8919,4.939602105,0.74791813,0.017098503,0.070023073,0.949624006,0.000418776,-0.030133522,0.283367652,1.090522748,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.05711286627401532,-0.022970462558140753
8920,4.155138563,0.713128992,0.007819406,0.095774652,0.563755524,0.00038929,-0.039051108,1.30153665,1.514171029,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.031367928548939134,-0.010920168321334486
8921,3.956762636,1.094610442,0.015008237,0.025075077,0.936241946,0.000436113,-0.032084415,1.179929426,1.299094557,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.06641166113921404,-0.01896984512995906
8922,3.493853307,0.571157593,0.011369162,0.069544933,0.834498162,0.00036752,-0.010210223,2.318888906,2.420080469,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.07406995962597443,-0.019380612490098
8923,4.18516027,1.09715242,0.006390402,0.063562989,0.914708911,0.000368849,-0.030380755,1.717579454,1.99217256,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.03600837544169859,-0.011217027257107246
8924,3.006562699,0.888215432,0.009591221,0.029138477,1.088099192,0.000401536,-0.049489458,1.950720191,2.452123018,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.06421761185830077,-0.009891136777176124
8925,3.167230833,0.668194746,0.015962681,0.022605561,0.700612896,0.000462142,-0.090596465,0.85351462,0.965677651,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.052281163855999464,-0.011589663646586786
8926,3.384431489,0.606967391,0.015697897,0.064205383,1.04030422,0.000375971,-0.068420479,1.33205371,1.702424012,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.08171190832593206,-0.020033714868471022
8927,3.492548548,0.51706751,0.004036868,0.063746573,1.105957794,0.000433365,-0.058781588,2.28301525,3.011569377,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.0308493415975863,-0.012498629296503942
8928,4.613331313,1.026117964,0.010169992,0.074989403,0.594054599,0.000315277,-0.046749294,2.025126072,2.440511137,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.0585133983184384,-0.02120810946190809
8929,3.83015589,0.990283677,0.010012523,0.082879328,0.860316282,0.000344555,-0.093905913,1.803392094,2.508697309,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.061512013299026995,-0.01627808704300173
8930,4.267965396,1.069025399,0.012477494,0.027438444,0.894948961,0.000299902,-0.005657065,1.05889417,1.502733931,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.05527992584249884,-0.017311682315068987
8931,3.041793645,0.595779233,0.017630052,0.059396251,0.572493355,0.000481014,-0.085804664,0.823662858,1.584490384,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.06389253719863133,-0.011013748465081909
8932,3.032057758,0.884725383,0.005519321,0.000770428,1.038870458,0.000327974,-0.061539438,2.129254103,1.880470235,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.03412852361631722,-0.02049236546231721
8933,3.28775955,0.315189993,0.011699104,0.072589494,1.08675838,0.00031962,-0.080929864,2.298477093,2.595485935,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.0840997793881288,-0.02202990647707938
8934,4.077086343,0.89859508,0.009681017,0.032721491,0.800204596,0.000300284,-0.027033915,1.390993545,1.829933128,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.04751273428963601,-0.013860430554034924
8935,3.346638915,0.681827594,0.007584718,0.038745682,1.207411962,0.000316471,-0.011697723,0.730645715,0.86306445,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.030920006622174926,-0.014913960593427852
8936,4.080230741,0.458216766,0.011527401,0.072456663,0.51183935,0.000302963,-0.084057957,1.017834646,0.912005377,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.03458612343531754,-0.011650960536184373
8937,4.214284609,0.36664218,0.013247072,0.067192673,0.952591073,0.00049523,-0.056533621,0.23768977,-0.2559571,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.025299559651473624,-0.0100550736257168
8938,3.727712924,0.672060606,0.016522253,0.091800889,1.213691839,0.000485722,-0.049226747,2.130755216,2.412228045,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.11713617863170957,-0.039841703130977325
8939,3.299570253,0.349306463,0.014621044,0.066737779,1.104201759,0.000296842,-0.037341366,1.67375065,2.029192878,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.08793658561211164,-0.023323999243074735
8940,3.638240984,0.860164207,0.017203472,0.076829679,0.662261471,0.00032427,-0.092249544,2.487518179,2.41663936,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.10889671037184218,-0.033935165667086584
8941,4.026877776,0.370864538,0.013235651,0.060799516,0.633412634,0.000355449,-0.062359511,1.123182039,2.379465912,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.06443840228773583,-0.023071315337509446
8942,4.377703994,0.558270355,0.007417737,0.06004293,0.892810071,0.000411154,-0.011536402,1.198835601,1.058699657,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.030467081736055147,-0.010847424173728701
8943,4.221597541,0.672412905,0.008247698,0.058809396,1.195714703,0.000274219,-0.09787926,1.603727169,1.594193863,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.04685594047130005,-0.015296779146998826
8944,3.088222972,0.649170513,0.011846154,0.091242291,1.023711875,0.000335661,-0.004642873,1.971109698,1.743483833,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.06933569444935872,-0.01157555235683598
8945,3.453729045,0.864502075,0.004571154,0.071568198,1.193721384,0.000284687,-0.047479608,0.227581054,0.658313849,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.015241322504606376,-0.023971770958956053
8946,4.99528259,1.187928559,0.006986769,0.044129638,1.13423844,0.000340724,-0.026063176,2.061708929,2.540809856,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.048850406500376364,-0.018111938064206846
8947,4.9869327,0.90864137,0.006217379,0.056771242,1.179897663,0.000315247,-0.033751243,1.244115827,0.984734691,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.028971911177686077,-0.010504355204519675
8948,3.033318025,0.324515972,0.010948962,0.091644292,0.94140074,0.000374738,-0.073511269,0.3002153,0.406693513,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.028840011600346136,-0.01454957538205528
8949,3.431891364,0.387486848,0.015543834,0.049717194,0.624533501,0.000330901,-0.031022971,1.200011754,0.68734851,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.049422659845090984,-0.012955092966500076
8950,3.054482625,0.629984777,0.007334215,0.057810317,0.750356956,0.000479031,-0.092047687,1.468748876,1.407168758,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.03261950144093812,-0.01729762932977571
8951,3.636931411,0.842168356,0.009848452,0.078922286,1.044791302,0.000399286,-0.033683728,1.488884174,2.093019801,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.0568715565585673,-0.013811664774429203
8952,3.488132732,0.380278267,0.001498804,0.075132805,1.209521553,0.000482057,-0.037959176,1.845838368,2.435212702,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.010221763479672243,-0.01586513937370348
8953,3.798666607,0.689943444,0.016472059,0.057754881,0.654297074,0.000493158,-0.097993945,0.408455828,0.846245794,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.043035548162351174,-0.0122684090651581
8954,4.919616268,0.942672617,0.004268876,0.001225164,0.917611165,0.000395211,-0.097579118,2.31656551,2.769136175,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.030062099892132356,-0.010714867472733097
8955,3.179365652,0.749591179,0.011853605,0.035146384,0.943104941,0.000285817,-0.035495609,0.720273571,0.801410932,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.04107583077012864,-0.013821896664364435
8956,3.251025666,1.202847853,0.001607329,0.011919063,1.154402244,0.00029469,-0.080625614,0.220182245,0.356804799,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.004718291307327006,-0.04406482020684227
8957,3.612722561,0.709772176,0.01672499,0.067006835,0.77749021,0.000496722,-0.066487454,1.511558929,1.46292059,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.07698735471763654,-0.021228904594998602
8958,3.529356758,1.070487312,0.005565918,0.069383828,0.909266711,0.000388595,-0.03076645,1.93539468,2.895386789,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.03770590083229201,-0.01322149562180811
8959,4.958357317,0.674027518,0.010035621,0.053009889,1.152906108,0.000405769,-0.053628448,1.720658969,1.464429684,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.05596834441952424,-0.022774104522006674
8960,4.92631268,0.865253048,0.01680411,0.087435559,1.108514621,0.000447777,-0.081824808,1.831442874,2.45400566,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.11123693778677225,-0.03951476101790202
8961,3.991476694,0.688361045,0.011848549,0.079091353,0.986309205,0.000400225,-0.064642666,1.060972738,2.329015635,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.06483084231172828,-0.02094220138427226
8962,4.324001565,0.403964534,0.009750923,0.080110769,0.847466341,0.000374951,-0.072331373,1.706907307,1.630944428,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.049868988430930836,-0.01844158430161305
8963,3.063278597,0.966003872,0.002934063,0.050758205,1.12222792,0.000391062,-0.029478413,0.36256857,0.479547705,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.009210741213863907,-0.03955003142848049
8964,3.931901616,1.123005171,0.014787309,0.092916684,0.701949273,0.000383421,-0.065826354,1.437560058,2.154612089,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.07526747945072543,-0.02225784787027719
8965,3.832602664,0.622881611,0.001476069,0.033833166,1.123086815,0.000438428,-0.08271428,1.133866296,1.30212031,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.007028907989973328,-0.018452703510645818
8966,3.633858952,0.732940243,0.011578175,0.076029059,0.625923886,0.000450677,-0.077483538,1.738901767,1.267733403,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.05002644040397567,-0.012762115700751992
8967,3.735554048,0.34898173,0.009111496,0.0609939,0.884478131,0.000461375,-0.089680642,0.245709611,1.10789775,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.02904818218953201,-0.011070796074564064
8968,4.431073508,0.966290183,0.002977216,0.029781489,0.688033212,0.000449658,-0.05613478,0.750352756,1.155336613,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.009950965573929573,-0.016060467579281944
8969,3.388612903,0.560660954,0.011032264,0.067221084,0.943171329,0.000503862,-0.092832994,1.319179652,1.237196269,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.04980424315828373,-0.01220227511830208
8970,4.0374768,0.414752736,0.012794111,0.092404638,1.144181756,0.000293386,-0.086027269,1.101207941,1.616735214,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.06521281212001202,-0.023216657752050868
8971,3.343825024,0.315992988,0.016606346,0.063065565,0.995976941,0.000391527,-0.068585264,0.267108925,1.094023384,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.05682381508556044,-0.014294475305844198
8972,3.025998755,1.138620721,0.006802143,0.045785877,0.915316084,0.000295948,-0.060332933,0.912465249,0.480816421,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.02224180995600909,-0.03429538337088274
8973,4.086089982,0.430222755,0.007964263,0.018246835,0.836733411,0.000453923,-0.017474738,2.2846514,3.709316746,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.06225605617848241,-0.02221038394537554
8974,4.826524933,0.711669068,0.002375261,0.003205596,1.116818447,0.000376027,-0.028832534,2.297379806,2.112314475,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.016031865021848155,-0.009170373436464164
8975,4.164890806,1.19379611,0.011033565,0.00658977,0.886177924,0.000292218,-0.044160731,1.280403666,1.563645784,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.05182426557194467,-0.014742666748333105
8976,3.755728424,1.101269836,0.009063708,0.016009013,0.822765414,0.000349644,-0.050390122,0.808619604,0.638168818,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.0284633084712908,-0.014430274215548848
8977,3.664518333,0.48982521,0.01428441,0.084601999,0.838042952,0.000484861,-0.088228939,1.761947446,1.487380855,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.07144894601311003,-0.021423645205092004
8978,3.449377854,0.68153571,0.00760239,0.033136256,0.462330581,0.000347498,-0.020390941,1.536374475,1.574100055,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.03118577311581915,-0.013843114377999132
8979,3.824814871,0.626467336,0.01462317,0.054886459,0.899890103,0.000372305,-0.011342357,0.609021457,-0.104594653,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.034077240467343756,-0.011435063628413171
8980,4.246693752,0.93570388,0.012029749,0.094820074,0.765641042,0.000280977,-0.058358231,1.21195178,1.109074057,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.04708390358554867,-0.014490330010235367
8981,4.920485202,0.967545455,0.013392774,0.028006164,0.51656676,0.000332236,-0.010579723,0.628994431,2.198674261,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.05290265671827299,-0.02033281642530958
8982,4.0747573,0.775697661,0.012056099,0.099411885,1.18419434,0.000382459,-0.072622232,0.328647706,0.498134085,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.03918825048149355,-0.012010991426232255
8983,3.248107001,0.832827666,0.00136591,0.027816715,1.115846101,0.000380138,-0.095370059,0.733432,0.930064571,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.005412371957062977,-0.033409354633611076
8984,3.154578455,0.472646323,0.003812232,0.098615575,0.517974781,0.000426153,-0.099247983,0.567226009,1.264557012,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.011155921064317715,-0.021806736441389887
8985,4.804803779,0.892929942,0.010182649,0.073685286,0.453430437,0.000303516,-0.0578971,0.590665341,1.46877648,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.030848458291881962,-0.01088606078038915
8986,4.379754625,0.379212507,0.006957299,0.06585105,0.825467281,0.000352079,-0.049601249,0.702800729,1.17658264,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.02501951075414424,-0.009885827139432795
8987,3.801982346,1.014934214,0.001192811,0.063780077,1.060652539,0.000392608,-0.042209512,1.397636541,1.619207551,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.006233955991313153,-0.027028947982651343
8988,3.318183663,0.674285296,0.007317856,0.091613612,0.783759039,0.000435082,-0.01820363,0.277342238,0.08641181,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.014342168053413207,-0.02286386903649044
8989,3.552807045,0.645501316,0.016746899,0.012084834,1.095350419,0.000274879,-0.07942713,2.456081575,2.377583881,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.1195489015190319,-0.03839672105850978
8990,4.903403504,1.064861535,0.0161195,0.064469709,1.043435526,0.000364348,-0.090973327,0.939699842,1.915609115,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.08123397095934018,-0.031192246993133534
8991,4.258126743,1.056662603,0.013911093,0.041417181,1.156178019,0.000399374,-0.04851609,0.510720069,0.118647057,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.041505752098497536,-0.01241898565336186
8992,4.755051516,0.998578777,0.00940379,0.074968593,0.701384044,0.000319476,-0.023933919,2.333243668,3.14143588,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.06586239624063292,-0.02521750126616109
8993,3.421835157,0.916073689,0.014169432,0.028169206,0.552370954,0.000363649,-0.074980074,2.414447682,3.23084434,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.09740691421508067,-0.02415544560782159
8994,4.335639243,1.108658387,0.003864141,0.075460463,0.841251228,0.000473703,-0.050997699,0.425778197,1.557916297,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.014471558170372139,-0.015477594862990114
8995,4.336855828,0.426724211,0.001801495,0.045039475,0.683220108,0.00036391,-0.072758201,0.416905695,0.937836958,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.0049982286503202945,-0.011736044552634311
8996,4.781682037,0.56111204,0.000970094,0.027745541,1.104140375,0.000508929,-0.091091349,2.070388915,2.095588301,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.00628570184704141,-0.01075752183448064
8997,3.270136532,0.851430004,0.017050595,0.027370306,0.539796716,0.000319448,-0.041651775,0.975130347,1.912438587,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.06901741707970956,-0.012576609286128077
8998,3.028568025,0.958901801,0.003003586,0.042030526,0.96120338,0.000276704,-0.02784635,1.140212317,1.637159646,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.014372827847653787,-0.036544910348157836
8999,3.170734169,0.620251392,0.002457039,0.010518625,0.682636101,0.000502379,-0.018689451,1.963790931,2.371378544,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.014252961794524354,-0.02412465197078068
9000,3.918554146,1.144898685,0.00110988,0.064718067,0.86931762,0.000429382,-0.037871718,0.978327067,0.860545348,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.004033739060339071,-0.029082411901821068
9001,4.223207488,0.572738921,0.016168236,0.00642755,0.924222451,0.000479901,-0.098615179,0.970662806,1.05231724,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.06364498393141615,-0.023046365122046532
9002,4.683736186,0.369039792,0.01653383,0.033840749,1.138553693,0.000430594,-0.014280183,0.960914123,0.734052082,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.06669171508305485,-0.027561117323164075
9003,3.532461693,1.116595094,0.017358044,0.097525495,0.92107233,0.000428213,-0.003092651,1.295631591,1.063751315,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.07406323337456804,-0.01598425196279746
9004,4.731502879,0.614692266,0.008018961,0.069647253,0.506748223,0.00033175,-0.063736674,1.814981649,1.79964766,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.03772094181564607,-0.01395768489482919
9005,4.195014998,0.465508658,0.009713919,0.081422159,1.130804219,0.000399788,-0.004859728,1.426459958,1.792215609,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.054168735789938416,-0.01922773505630178
9006,4.447521518,1.076650885,0.016812458,0.060349403,0.562245002,0.000456513,-0.044818996,0.365073899,1.03582565,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.0433415101837134,-0.013653370788999171
9007,4.371842344,0.902851704,0.003064381,0.084778374,0.770896529,0.000510811,-0.003954037,0.98769752,0.676462918,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.009970111049406623,-0.015897449536736986
